Date,Open,High,Low,Close,Adj Close,Volume,pct,pct_log,ema_20,ema_50,ema_200,ema_pct_20,ema_pct_50,ema_pct_200,rsi_20,y_binary_sma4
2012-05-18,42.049999,45.0,38.0,38.23,38.23,573576400,,,38.23,38.23,38.23,,,,,0
2012-05-21,36.529999,36.66,33.0,34.029999,34.029999,168192700,-0.10986139157729535,-0.031940232814457015,36.024999475,36.087999489999994,36.119499497499994,-0.05767723057807994,-0.05602930970442066,-0.05520534926759102,,0
2012-05-22,32.610001,33.59,30.940001,31.0,31.0,101786600,-0.08903905639256693,-0.0264385722621725,34.179849792672776,34.32371650459939,34.39590636745527,-0.051218590123996766,-0.0488883565266478,-0.04771918642350026,,1
2012-05-23,31.370001,32.5,31.360001,32.0,32.0,73600000,0.032258064516129004,0.009245432910499174,33.550560860941395,33.70747636455218,33.787915328373,-0.018411108754090688,-0.01795377082678773,-0.017676261604710475,,0
2012-05-24,32.950001,33.209999,31.77,33.029999,33.029999,50237200,0.03218746874999989,0.009141004166495215,33.42464137666495,33.560928949760864,33.63328531552865,-0.0037531260594524385,-0.004347623453217819,-0.0045764887043653335,,0
2012-05-25,32.900002,32.950001,31.110001,31.91,31.91,37149800,-0.03390853871960442,-0.009863501160374377,33.10512123107295,33.257540356281325,33.338843114355605,-0.009559418812944087,-0.009039934321654175,-0.008754488252062043,,0
2012-05-29,31.48,31.690001,28.65,28.84,28.84,78063400,-0.09620808523973678,-0.0292112275834312,32.29869237574875,32.54826383053117,32.67671063025433,-0.024359640603498933,-0.021326788396009433,-0.01986069168117488,,0
2012-05-30,28.700001,29.549999,27.860001,28.190001,28.190001,57267900,-0.022538106796116564,-0.0067809568070893445,31.58848442613919,31.92422757484766,32.09604728417212,-0.021988752403574563,-0.019172643399128053,-0.017769944859278075,,0
2012-05-31,28.549999,29.67,26.83,29.6,29.6,111639200,0.050017699538215776,0.01461739985802235,31.269521800971667,31.622775555310913,31.807486396392104,-0.01009743363640403,-0.009442734952004095,-0.00899054282993661,,0
2012-06-01,28.889999,29.15,27.389999,27.719999,27.719999,41855500,-0.0635135472972973,-0.019369714769783775,30.734994423171784,31.158587603616834,31.380099988045163,-0.01709419738498441,-0.014678912383328746,-0.013436660886080531,,0
2012-06-04,27.200001,27.65,26.440001,26.9,26.9,35230300,-0.029581494573647116,-0.00903866900490069,30.187768235115076,30.689478635658705,30.952150217443954,-0.01780466202538633,-0.015055527353353915,-0.013637616539279529,,0
2012-06-05,26.700001,27.76,25.75,25.870001,25.870001,42473400,-0.038289925650557666,-0.011859281314287817,29.59956677215794,30.193751316965407,30.50495842758873,-0.019484761456228794,-0.016153005548856125,-0.014447842450803217,,1
2012-06-06,26.07,27.17,25.52,26.809999,26.809999,61489200,0.03633544505854491,0.01097139812965775,29.234512690603612,29.86652714408074,30.203366134318554,-0.012333088668639025,-0.010837479896073865,-0.009886664621624797,,1
2012-06-07,27.0,27.35,26.15,26.309999,26.309999,26159500,-0.01864975824877879,-0.0057242767873668665,28.864964540688057,29.54129214960535,29.906832549977327,-0.012640817852056507,-0.010889615418170573,-0.009817898542251902,,1
2012-06-08,26.549999,27.76,26.440001,27.1,27.1,38034000,0.030026645002913188,0.00904744090067311,28.64867157538932,29.32912437750294,29.70632956602109,-0.007493269738608199,-0.0071820748743126606,-0.006704253405009575,,1
2012-06-11,27.18,28.07,26.84,27.01,27.01,28219600,-0.0033210332103320583,-0.0010081909613520734,28.45319404956305,29.13674879293919,29.524876629044048,-0.0068232666674218345,-0.006559199725420739,-0.006108224732839229,,1
2012-06-12,27.48,27.77,26.959999,27.4,27.4,15816800,0.01443909663087739,0.004349194349652752,28.330509114267972,28.99871920261635,29.3896358666386,-0.004311815927637852,-0.004737302411595423,-0.004580569941227464,,1
2012-06-13,27.66,28.1,27.1,27.27,27.27,17102800,-0.0047445255474452,-0.0014365669067841758,28.209542638189884,28.86664509625933,29.26160350581525,-0.004269830647595563,-0.00455448068013653,-0.004356377921942434,,1
2012-06-14,27.65,28.32,27.379999,28.290001,28.290001,16855000,0.037403777044371145,0.011108163235390656,28.21855049769656,28.82416894637161,29.20573454438339,0.0003193195870705434,-0.0014714612573119012,-0.0019092925451182907,,1
2012-06-15,28.51,30.1,28.35,30.01,30.01,43563800,0.060798831360946215,0.017658067344206385,28.41581738049312,28.908609797026994,29.249882027991045,0.0069906809285849025,0.002929515533040661,0.0015116032620430264,,1
2012-06-18,29.959999,32.080002,29.41,31.41,31.41,42978900,0.04665111629456842,0.013404451896259495,28.74069080573939,29.08120737377707,29.36335490308671,0.01143283759520819,0.005970455790227147,0.0038794301798235065,-0.025620655935708996,1
2012-06-19,31.540001,32.18,30.700001,31.91,31.91,30849000,0.015918497293855527,0.004581534096245621,29.08006447018991,29.270750399865797,29.49166870287064,0.011808124820115617,0.006517715157165149,0.0043698616935097245,-0.0077889937015213915,1
2012-06-20,31.92,31.93,31.15,31.6,31.6,15553600,-0.009714822939517309,-0.0028191010116215276,29.346744042019527,29.422601752165065,29.593769414401475,0.009170528906598197,0.005187818905386221,0.003462018801292821,-0.018450736764173498,1
2012-06-21,31.67,32.5,31.51,31.84,31.84,21875300,0.0075949367088608,0.0021911080553487228,29.607835255922634,29.576209447572246,29.698517805657893,0.008896769383658576,0.005220738012942094,0.003539542049869615,-0.009457606482107367,1
2012-06-22,32.41,33.450001,32.060001,33.049999,33.049999,74834000,0.03800248115577887,0.010777566183101772,29.964909741612804,29.79170072935651,29.849277050821595,0.012060134846188841,0.0072859668567824,0.005076322197297589,0.03348778563711619,0
