Date,Open,High,Low,Close,Adj Close,Volume,pct,pct_log,ema_20,ema_50,ema_200,ema_pct_20,ema_pct_50,ema_pct_200,rsi_20,y_binary_sma4
1997-05-15,0.121875,0.125,0.096354,0.097917,0.097917,1443120000,,,0.097917,0.097917,0.097917,,,,,0
1997-05-16,0.098438,0.098958,0.085417,0.086458,0.086458,294000000,-0.11702768671425812,0.05356324418677616,0.091901025,0.09207291,0.0921588525,-0.06143953552498549,-0.05968412022427172,-0.058806412573914724,,0
1997-05-19,0.088021,0.088542,0.08125,0.085417,0.085417,122136000,-0.012040528349024804,0.004948171983010896,0.08952012989175687,0.08976494814024798,0.0898890582245148,-0.02590716597821552,-0.02506667661261075,-0.024629150796828703,,0
1997-05-20,0.086458,0.0875,0.081771,0.081771,0.081771,109344000,-0.042684711474296755,0.017731203557115105,0.08728307590399001,0.08764498569572172,0.08782899998421916,-0.02498939613326956,-0.023616818016917285,-0.02291778644682496,,0
1997-05-21,0.081771,0.082292,0.06875,0.071354,0.071354,377064000,-0.127392351811767,0.0544242663570742,0.08342996799630846,0.08412102760792879,0.08446777214969142,-0.04414496015149494,-0.04020718424242897,-0.03827013668755952,,1
1997-05-22,0.071875,0.072396,0.065625,0.069792,0.069792,235536000,-0.021890854051629827,0.008383772690732316,0.08055297969604529,0.08148780494106075,0.0819602554797988,-0.03448387155548793,-0.03130278768277728,-0.0296860756011047,,1
1997-05-23,0.070313,0.076042,0.066667,0.075,0.075,318744000,0.07462173314993104,-0.027033188086547533,0.07950304868182326,0.08044612849280891,0.08093585628790147,-0.013034043162447717,-0.012783218900119797,-0.012498731072767555,,1
1997-05-27,0.075521,0.082292,0.072917,0.079167,0.079167,173952000,0.055560000000000054,-0.020874847393751672,0.07944496097859605,0.08026297695141983,0.08070693351475262,-0.0007306349151424696,-0.00227669801916508,-0.002828446916463445,,0
1997-05-28,0.08125,0.081771,0.076563,0.076563,0.076563,91488000,-0.03289249308423958,0.013187315769919161,0.0789826803455271,0.07978309041349421,0.08022786521284142,-0.005818879226254348,-0.005978927721757454,-0.005935900189091403,,0
1997-05-29,0.077083,0.077083,0.073958,0.07526,0.07526,69456000,-0.017018664367906333,0.006679977414108418,0.0784220769418986,0.07924512364941956,0.07970842677436646,-0.007097801710147511,-0.006742866956976901,-0.0064745389534784925,,0
