Date,Open,High,Low,Close,Adj Close,Volume,pct,pct_log,ema_20,ema_50,ema_200,ema_pct_20,ema_pct_50,ema_pct_200,rsi_20,y_binary_sma4
2000-01-18,0.901786,0.946429,0.896763,0.928013,0.789849,459177600,,,0.789849,0.789849,0.789849,,,,,1
2000-01-19,0.94308,0.970982,0.922991,0.951451,0.809797,597643200,0.025255460220877657,-0.1057243946187364,0.8003217,0.80002248,0.79987287,0.013259116615960798,0.01288028471264746,0.012690868760991014,,1
2000-01-20,1.03125,1.084821,1.013393,1.013393,0.862517,1831132800,0.06510273562386626,-0.2989560488906692,0.8231594412989176,0.8216926901746434,0.8209634067132774,0.02853570170459907,0.027087001573560032,0.02636736099485093,,0
2000-01-21,1.020089,1.020089,0.983817,0.993862,0.845894,495924800,-0.019272663611267893,0.13158044170407335,0.8297225568890275,0.8281107788384646,0.8272898548262856,0.007973079407014527,0.007810813873075917,0.0077061268033080665,,0
2000-01-24,0.968192,1.006696,0.938616,0.948661,0.807423,440876800,-0.04547969367320259,0.27811915433192236,0.8243284838426819,0.8236357355895209,0.8232366211091022,-0.00650105628870723,-0.0054039186100446335,-0.004899411848866997,,1
2000-01-25,0.9375,1.010045,0.914063,1.002232,0.853018,497145600,0.056469781019366616,-0.25680695186822144,0.8303806612892897,0.8290352676978107,0.8283250964042768,0.007341948707625612,0.006555728309220354,0.006181060420173079,,0
2000-01-26,0.982143,1.019531,0.979911,0.983817,0.837345,367158400,-0.018373586489382476,0.11665054575509237,0.8316974453594943,0.8303694712549622,0.8296526312887746,0.001585759557743316,0.0016093447518301662,0.0016026737452006223,,0
2000-01-27,0.97154,1.008929,0.955357,0.982143,0.83592,340144000,-0.001701807498701302,0.009594782480015995,0.8324273351465562,0.8311642216658031,0.8304637449080852,0.0008775905121920502,0.0009571045641161291,0.0009776544890245376,,0
2000-01-28,0.96596,0.989955,0.898438,0.907366,0.772276,423348800,-0.07613647238970245,0.441858447570747,0.8227787668633595,0.8235264268387421,0.823736826137328,-0.011590883523182272,-0.009189272863253661,-0.008100195597944726,,0
2000-01-31,0.901786,0.927455,0.84375,0.926339,0.788424,701680000,0.02090962298452892,-0.08008109002064578,0.8176052366520953,0.8193514187687582,0.820044528041257,-0.006287875209744387,-0.005069671031700196,-0.004482375898361757,,0
2000-02-01,0.928571,0.9375,0.892857,0.895089,0.761827,318035200,-0.03373438657372174,0.14435733994122701,0.8096460824913426,0.8130147590043602,0.8144834517624447,-0.009734715243928216,-0.007733750890332458,-0.0067814320913711645,,1
2000-02-02,0.899554,0.91183,0.866071,0.882254,0.750903,464195200,-0.014339213495977443,0.05309232968054034,0.8016436207608879,0.8066259969686697,0.8088888391670767,-0.00988390100750014,-0.007858113232180886,-0.006868908856603517,,1
2000-02-03,0.895647,0.930804,0.895089,0.922433,0.7851,475193600,0.04554116843320655,-0.15545519046065426,0.7994786558718014,0.8045443355780665,0.806947131633006,-0.0027006575403563104,-0.002580702083029962,-0.0024004627583562588,,1
2000-02-04,0.928013,0.982143,0.925223,0.964286,0.820721,425320000,0.04537129028149289,-0.1833981866155161,0.8021628864150426,0.8060236483096849,0.8079962016066816,0.0033574761796661967,0.001838696347983726,0.001300047961695583,,1
2000-02-07,0.964286,1.020089,0.945871,1.018415,0.866792,441067200,0.05613478880155376,-0.2764349318652397,0.810083058350321,0.8113049030724769,0.8121962145437003,0.00987352078911874,0.006552233019300857,0.005198060249128611,,0
2000-02-08,1.017857,1.03683,0.993304,1.02567,0.872967,408643200,0.007123969764372573,-0.04965655386246526,0.817584498854018,0.8164198861483872,0.8162858620565301,0.009260088118585141,0.006304637204261221,0.005035294968873227,,0
2000-02-09,1.018973,1.045759,1.003906,1.00558,0.855868,299364800,-0.019587223801128872,0.1456054485082774,0.8220440843054476,0.8195550586132154,0.818805122911463,0.0054545865995263565,0.0038401471081490612,0.003086248301037431,,1
2000-02-10,1.007813,1.016741,0.982143,1.013393,0.862517,302982400,0.0077687213448802694,-0.049722076274891,0.8266606085034081,0.8228373499231254,0.8214454513319009,0.0056159083023643586,0.00400496742154699,0.0032246115059095803,,1
2000-02-11,1.014509,1.018973,0.966518,0.970982,0.826421,212251200,-0.041849609920732056,0.2890494152362397,0.8266337827057313,0.8231013249794866,0.8217315546869012,-3.245079951896823e-05,0.00032081073663703386,0.00034829257930191204,,1
2000-02-14,0.976004,1.034598,0.969866,1.03404,0.88009,367539200,0.06494147655976801,-0.33002639661205146,0.8325201564707618,0.8271593838249953,0.8249349479071818,0.007120896687482725,0.004930205701721979,0.0038983451493488364,,0
2000-02-15,1.029018,1.070871,1.02846,1.0625,0.904313,485744000,0.02752332147848513,-0.21256658386637217,0.8403097905543884,0.8324830343188221,0.8291047459956115,0.009356691274177154,0.006436063711456441,0.005054699281450192,0.1242655019029084,0
2000-02-16,1.051339,1.054688,1.001116,1.018973,0.867267,378246400,-0.04096590450430326,0.415875520556781,0.8431964028702472,0.8348137311869697,0.8310275674462949,0.003435176346040736,0.002799692933147524,0.0023191538342655083,0.06353534750518505,0
2000-02-17,1.02846,1.03125,1.010045,1.02567,0.872967,289497600,0.0065723704464715205,-0.04600056595778279,0.846346963669028,0.8373010667922058,0.8330585793232058,0.003736449524756269,0.0029795096945752775,0.0024439765375678935,0.07030559701456475,0
2000-02-18,1.023438,1.030134,0.989955,0.993304,0.845419,233441600,-0.03155674842233447,0.2360222011774482,0.8462497882626967,0.8378169011246893,0.8336349823823788,-0.00011481745726360515,0.0006160679269879843,0.000691911797656708,0.028592876448295,1
2000-02-22,0.983259,1.044085,0.952567,1.016183,0.864892,422296000,0.023033549044911394,-0.1356115154925024,0.8481836469234528,0.8394964639401737,0.8350410127638281,0.002285210215208666,0.002004689584597541,0.0016866259348080614,0.05292396063608258,0
2000-02-23,1.011021,1.0625,0.991071,1.037946,0.883415,473099200,0.021416546805843817,-0.14598926952156366,0.8518075939665415,0.8421601054669147,0.8371433627441061,0.004272597162458203,0.0031729038074075344,0.0025176607473680335,0.07489335437029411,0
2000-02-24,1.047433,1.063616,0.997768,1.028599,0.875459,376432000,-0.009005959826355658,0.07298115535379801,0.8542220053563776,0.8441372911885474,0.8387545813213256,0.002834456286769038,0.00234775514631691,0.0019246626670228473,0.06239823332564072,1
2000-02-25,1.025112,1.044643,0.983259,0.985491,0.838769,249144000,-0.04190944407447983,0.3218852597437918,0.8526552377045163,0.8438248380443857,0.8387551687859129,-0.0018341457396752192,-0.0003701449366391163,7.004010473821154e-07,0.008724124277972294,1
2000-02-28,0.983259,1.026786,0.967634,1.011161,0.860618,328328000,0.026048888311323015,-0.14625983437095869,0.8534576400504299,0.8447840450361832,0.8396193227914676,0.0009410630585859892,0.001136737091101292,0.0010302815859906111,0.036455569985241,1
